parameter,number_measurements,measurement_spacing,sample_size,bias,num_removed_values,lower_ci,upper_ci,lower_ci_perc,upper_ci_perc,sd_estimate,estimate,num_converged_values,pop_value,perc_error,conv_fail
theta_rand,9,Middle-and-extreme,30,0.19587149263334386,1,0.03470658905171593,0.0632035223330014,-1.5293410948284067,1.3203522333001403,0.007202147407856857,0.04858930463705771,999,0.05,2.821390725884582,0
theta_rand,9,Middle-and-extreme,50,0.17950255326281628,0,0.03887805778637839,0.05983850987730075,-1.1121942213621612,0.9838509877300744,0.005456360198149161,0.04902056941291062,997,0.05,1.958861174178761,0
theta_rand,9,Middle-and-extreme,100,0.10958614759980945,1,0.04174513856459133,0.057478285722350475,-0.8254861435408674,0.7478285722350474,0.004025500218887377,0.049558860938849945,1000,0.05,0.8822781223001147,0
theta_rand,9,Middle-and-extreme,200,0.098536263834635,0,0.044699072493289825,0.055458831137558603,-0.5300927506710176,0.5458831137558605,0.00282227144326619,0.04972190391645337,1000,0.05,0.5561921670932668,0
theta_rand,9,Middle-and-extreme,500,0.13718051749804985,1,0.046301304557816246,0.05319487398493328,-0.36986954421837526,0.31948739849332775,0.0017882270240446782,0.049754690091437556,999,0.05,0.4906198171248932,0
theta_rand,9,Middle-and-extreme,1000,0.0966117436263255,0,0.04742923133414768,0.05227234665748947,-0.2570768665852328,0.2272346657489467,0.0012424502615875316,0.04987996471385905,996,0.05,0.2400705722819113,0
theta_rand,11,Equal,30,0.18134144401684615,3,0.03596374821179389,0.06254548256245628,-1.4036251788206109,1.2545482562456274,0.0070152197689570175,0.04872784991700181,1000,0.05,2.5443001659963826,0
theta_rand,11,Equal,50,0.2055417311436478,1,0.03832591494828335,0.059682863984747474,-1.1674085051716654,0.9682863984747466,0.005416994842607577,0.04888658150245423,998,0.05,2.2268369950915465,0
theta_rand,11,Equal,100,0.09087870791280332,0,0.041792901825101855,0.057397664880393565,-0.820709817489815,0.7397664880393562,0.0039966073445709726,0.04963679348849057,997,0.05,0.7264130230188598,0
theta_rand,11,Equal,200,0.08491292232752702,0,0.04454726220453167,0.05517039239140363,-0.5452737795468338,0.5170392391403628,0.002737006252999866,0.04976759280062907,996,0.05,0.4648143987418668,0
theta_rand,11,Equal,500,0.08922013687970344,0,0.046613656452283506,0.05302097849402944,-0.3386343547716499,0.30209784940294343,0.0016480430110788467,0.04985296137696791,996,0.05,0.2940772460641866,0
theta_rand,11,Equal,1000,0.05674595023069149,0,0.047517989716134766,0.0524298200928074,-0.24820102838652333,0.24298200928073993,0.0012067067250708917,0.04993152428023609,997,0.05,0.13695143952782707,0
theta_rand,11,Time increasing,30,0.2919311097701382,1,0.03397944128292148,0.06170892362624146,-1.6020558717078528,1.1708923626241459,0.007140978410789651,0.04791532624769358,998,0.05,4.169347504612841,0
theta_rand,11,Time increasing,50,0.11698575360861582,2,0.038666684202502535,0.0603514650093338,-1.1333315797497474,1.0351465009333791,0.005504550309616116,0.04935604603375302,998,0.05,1.2879079324939617,0
theta_rand,11,Time increasing,100,0.13875103267003033,0,0.04179121845642669,0.05695786298628908,-0.820878154357331,0.6957862986289083,0.003939621777438494,0.04945337341005107,996,0.05,1.0932531798978629,0
theta_rand,11,Time increasing,200,0.13013241748419088,2,0.04473407699753022,0.05490884833341336,-0.5265923002469781,0.49088483334133637,0.002595727148173964,0.04966221175107878,995,0.05,0.675576497842445,0
theta_rand,11,Time increasing,500,0.12569794351536162,0,0.04609944403953044,0.0531477157565663,-0.39005559604695644,0.3147715756566299,0.0017924154938558166,0.049774697058497255,996,0.05,0.45060588300549487,0
theta_rand,11,Time increasing,1000,0.06188637878442477,0,0.04755319459804961,0.05233854221938497,-0.2446805401950393,0.23385422193849675,0.0012209092747917489,0.04992444234615882,995,0.05,0.15111530768235903,0
theta_rand,11,Time decreasing,30,0.22049927761466245,1,0.03512549789092469,0.06363122969807185,-1.4874502109075312,1.363122969807184,0.0070124918412388625,0.04845375061472812,998,0.05,3.0924987705437665,0
theta_rand,11,Time decreasing,50,0.18824645851151256,2,0.03816535863002314,0.06013669998378683,-1.1834641369976862,1.013669998378683,0.005435815911919871,0.04897672690546056,999,0.05,2.046546189078888,0
theta_rand,11,Time decreasing,100,0.17990837775370797,3,0.04224805368073549,0.05689125801909747,-0.7751946319264518,0.6891258019097467,0.0038539387426362822,0.049306644132850144,998,0.05,1.386711734299717,0
theta_rand,11,Time decreasing,200,0.05770074344839608,1,0.04476753020420301,0.05528679122517526,-0.5232469795796996,0.5286791225175255,0.002692402143714975,0.04984464639464559,999,0.05,0.3107072107088188,0
theta_rand,11,Time decreasing,500,0.10317477199065922,2,0.046430237264077204,0.05315350880316425,-0.3569762735922801,0.3153508803164254,0.0017176968575150792,0.04982277701837681,996,0.05,0.35444596324638034,0
theta_rand,11,Time decreasing,1000,0.15078959119879662,0,0.047422553027281836,0.052082876660995835,-0.2577446972718167,0.20828766609958316,0.0011737814947648353,0.0498230059682477,992,0.05,0.3539880635046039,0
theta_rand,11,Middle-and-extreme,30,0.17651607030210092,2,0.03509890421357724,0.062140698557228174,-1.4901095786422762,1.2140698557228173,0.006895646591111127,0.04878280756154499,996,0.05,2.4343848769100287,0
theta_rand,11,Middle-and-extreme,50,0.16934175528295065,0,0.03873999276578417,0.06065792883634021,-1.1260007234215825,1.0657928836340207,0.005589342654231019,0.049053490904054656,998,0.05,1.893018191890694,0
theta_rand,11,Middle-and-extreme,100,0.11125689428882757,0,0.04155983547539574,0.05712610841075623,-0.8440164524604261,0.7126108410756229,0.003948353766617643,0.04956071842237253,997,0.05,0.8785631552549467,0
theta_rand,11,Middle-and-extreme,200,0.020326120730337686,0,0.04463764520622519,0.05514420773883619,-0.5362354793774808,0.5144207738836184,0.002746621104027594,0.049944171847839045,997,0.05,0.11165630432191653,0
theta_rand,11,Middle-and-extreme,500,0.0972669297077565,0,0.04636762342020625,0.05317069775267069,-0.36323765797937513,0.31706977526706914,0.001710415986352081,0.04983363308848447,998,0.05,0.3327338230310617,0
theta_rand,11,Middle-and-extreme,1000,0.001445396696529665,0,0.047652592173768334,0.05247015126131221,-0.2347407826231672,0.24701512613122087,0.0012490561477674007,0.04999819461837024,992,0.05,0.0036107632595261396,0
alpha_fixed,5,Equal,30,-0.014881609920255973,1,3.300467045477882,3.340171656681694,-1.9532954522117385,2.017165668169429,0.010201971990798255,3.3201518217675843,991,3.32,-0.004572944806760147,0
alpha_fixed,5,Equal,50,-0.02126089742856102,1,3.303608881810927,3.3357832594908596,-1.639111818907284,1.5783259490859796,0.00833135519208465,3.3201771320881797,980,3.32,-0.005335303860837984,0
alpha_fixed,5,Equal,100,0.022578708601897847,4,3.308481383252092,3.3306441458244125,-1.1518616747907806,1.0644145824412434,0.005699669736763973,3.3198713088178864,986,3.32,0.003876240425103902,0
alpha_fixed,5,Equal,200,0.027905834762675233,6,3.3121853016435354,3.327517281513367,-0.7814698356464711,0.7517281513367502,0.00399237782141847,3.319888589364205,981,3.32,0.003355742042008227,0
alpha_fixed,5,Equal,500,0.09662008055421435,4,3.314587006863858,3.3247934337584755,-0.5412993136141964,0.47934337584757913,0.0026237201477657423,3.319746495947971,958,3.32,0.007635664217736181,0
alpha_fixed,5,Equal,1000,0.03660507118990216,2,3.3164526319317638,3.323582846258221,-0.3547368068236245,0.3582846258221261,0.001804504931633215,3.319933945968515,890,3.32,0.001989579261595282,0
alpha_fixed,5,Time increasing,30,-0.009447571262396483,2,3.2987883990573565,3.3408305295607694,-2.1211600942643125,2.0830529560769584,0.010788696314422341,3.3201019269772587,988,3.32,-0.003070089676471667,0
alpha_fixed,5,Time increasing,50,0.018905547106240286,1,3.3037346431187182,3.3360177433142524,-1.6265356881281565,1.6017743314252764,0.00838676602909073,3.319841443599768,996,3.32,0.00477579518771056,0
alpha_fixed,5,Time increasing,100,0.07137071367886816,5,3.308360070416296,3.3303983292219326,-1.1639929583703967,1.0398329221932845,0.005707062563984474,3.3195926828717983,996,3.32,0.012268588198841059,0
alpha_fixed,5,Time increasing,200,0.05546091911896668,7,3.3114515019655446,3.3275474518351107,-0.8548498034455454,0.7547451835111185,0.004105170590550074,3.319772323465908,998,3.32,0.0068577269304836855,0
alpha_fixed,5,Time increasing,500,0.04133833443792218,4,3.3149362648420206,3.3250225156732753,-0.5063735157979243,0.5022515673275652,0.0025483310432662817,3.3198946562390748,998,3.32,0.0031730048471409846,0
alpha_fixed,5,Time increasing,1000,0.047477821333826366,8,3.3165417822596566,3.3235527294406824,-0.3458217740343206,0.35527294406822796,0.0018380785634956967,3.3199127320343647,1000,3.32,0.002628553181782678,0
alpha_fixed,5,Time decreasing,30,-0.04824391088093092,3,3.300348442943577,3.3387194351059954,-1.9651557056423008,1.87194351059957,0.009902604378943162,3.3204777403631467,985,3.32,-0.014389769974302717,0
alpha_fixed,5,Time decreasing,50,-0.07456903566155271,3,3.305577593037471,3.336210777110686,-1.4422406962528656,1.6210777110686103,0.007817474952712504,3.320582941568532,982,3.32,-0.017558480979882947,0
alpha_fixed,5,Time decreasing,100,-0.009366168831243183,4,3.3091520610949834,3.3310680582657013,-1.084793890501664,1.1068058265701504,0.00551070263762185,3.3200516141712826,988,3.32,-0.001554643713335644,0
alpha_fixed,5,Time decreasing,200,0.012944921776272095,0,3.3124190074285345,3.327651423064114,-0.758099257146525,0.7651423064113749,0.003936733761680028,3.319949039289401,980,3.32,0.0015349611626191972,0
alpha_fixed,5,Time decreasing,500,0.06492651708588848,3,3.3149644600882486,3.324618403073021,-0.5035539911751297,0.4618403073021194,0.0025160200247828705,3.3198366435828723,960,3.32,0.004920374009864536,0
alpha_fixed,5,Time decreasing,1000,-0.005171375365779466,2,3.3161432152646966,3.3232383679200606,-0.38567847353033535,0.3238367920060648,0.0017113758991927524,3.3200088501671665,964,3.32,-2.6657130020102664e-4,0
alpha_fixed,5,Middle-and-extreme,30,0.00753007455398685,1,3.2993442557241854,3.341242118552957,-2.0655744275814403,2.124211855295726,0.010565826207236437,3.319920438540935,998,3.32,0.002396429489908388,0
alpha_fixed,5,Middle-and-extreme,50,0.03614340377256541,2,3.3044333759747118,3.335523223327325,-1.55666240252883,1.5523223327325253,0.00788390308955834,3.31971504890733,993,3.32,0.008582864237038645,0
alpha_fixed,5,Middle-and-extreme,100,0.01008272962273341,1,3.3080378208467773,3.330619291932105,-1.196217915322273,1.0619291932105535,0.005614227136043485,3.3199433932657465,972,3.32,0.0017050221160644398,0
alpha_fixed,5,Middle-and-extreme,200,0.06726523015417699,1,3.311500670320991,3.327950952235503,-0.8499329679009149,0.7950952235502768,0.004166216726771387,3.3197197584730014,964,3.32,0.008441009849351184,0
alpha_fixed,5,Middle-and-extreme,500,0.0692216146768639,12,3.3147838388297566,3.3245598485023353,-0.5216161170243439,0.45598485023353047,0.0025115177670177067,3.3198261486848772,885,3.32,0.005236485395258956,0
alpha_fixed,5,Middle-and-extreme,1000,0.03510147499783995,1,3.316506490793618,3.323656769031274,-0.34935092063817175,0.3656769031274233,0.0018644674277052524,3.319934554443202,768,3.32,0.001971251710779605,0
alpha_fixed,7,Equal,30,0.07876631728304846,2,3.3008591045283824,3.338115741630559,-1.9140895471617125,1.8115741630559257,0.009804524903769738,3.31922773368062,996,3.32,0.023261033716261367,0
alpha_fixed,7,Equal,50,0.013382834289728335,1,3.3050824408239605,3.334445243501675,-1.491755917603953,1.4445243501675051,0.00754430129481971,3.3198990358659395,999,3.32,0.003041088375311901,0
alpha_fixed,7,Equal,100,0.006202152177853871,3,3.3096782503402093,3.3298640518922307,-1.0321749659790391,0.9864051892231058,0.005173663521008306,3.3199679121515255,997,3.32,9.665014600694216e-4,0
alpha_fixed,7,Equal,200,0.06785616739630601,1,3.3122332729054773,3.32719723626729,-0.7766727094522519,0.7197236267290198,0.003829989220872816,3.3197401116103022,993,3.32,0.007827963545108237,0
alpha_fixed,7,Equal,500,0.11826771496802715,1,3.314969896002321,3.324513041803992,-0.5030103997679403,0.4513041803992296,0.0024318010389784987,3.319712396447863,990,3.32,0.008662757594483777,0
alpha_fixed,7,Equal,1000,0.14079990950580223,2,3.3164870061305636,3.322904040900543,-0.3512993869436265,0.2904040900543325,0.0016883240347555428,3.31976228412869,986,3.32,0.007160116605724438,0
alpha_fixed,7,Time increasing,30,0.04321725290171888,1,3.300271512182494,3.337990803620894,-1.9728487817505957,1.7990803620893792,0.009676283217909688,3.319581817621023,999,3.32,0.012595854788465696,0
alpha_fixed,7,Time increasing,50,0.085811760297049,0,3.3048294450801143,3.3345417852781853,-1.5170554919885482,1.4541785278185682,0.007567920857823475,3.3193505833894013,999,3.32,0.019560741283089926,0
alpha_fixed,7,Time increasing,100,0.022783198739753614,1,3.3095318004531618,3.330182492042517,-1.0468199546838064,1.0182492042517197,0.005263753072813974,3.319880074867625,1000,3.32,0.0036122027823767932,0
alpha_fixed,7,Time increasing,200,0.061504936809930674,0,3.312223318912326,3.327465517206305,-0.7776681087674309,0.7465517206304946,0.003845837098618537,3.319763462032268,999,3.32,0.0071246375822837426,0
alpha_fixed,7,Time increasing,500,0.16763917646059948,0,3.3149360692645704,3.324221324109004,-0.5063930735429611,0.42213241090043346,0.002403496252175143,3.319597079867659,997,3.32,0.012136148564481274,0
alpha_fixed,7,Time increasing,1000,0.15328489133180515,0,3.316482246283923,3.3229364512613753,-0.3517753716076577,0.29364512613752825,0.0017142114595833412,3.319737237282698,1000,3.32,0.007914539677770107,0
alpha_fixed,7,Time decreasing,30,-0.0058289466004849,4,3.300448012389344,3.338948364585558,-1.9551987610655863,1.8948364585558217,0.009801261735381846,3.3200571310312728,998,3.32,-0.0017208141949673717,0
alpha_fixed,7,Time decreasing,50,-0.014969007672999524,3,3.3045001000591654,3.333565110026355,-1.549989994083445,1.3565110026355134,0.00741063865527604,3.3201109299068925,996,3.32,-0.0033412622558028292,0
alpha_fixed,7,Time decreasing,100,-0.03137152683062982,8,3.3095513625444557,3.3297971427102,-1.0448637455544363,0.9797142710200379,0.005231080259986675,3.320164106974729,999,3.32,-0.004942981166546686,0
alpha_fixed,7,Time decreasing,200,0.08128256033278489,4,3.3126470825417567,3.3274590466581317,-0.7352917458242958,0.7459046658131729,0.0037674686942959276,3.319693770498554,984,3.32,0.009223780164035755,0
alpha_fixed,7,Time decreasing,500,0.08522485618087645,0,3.314927231910602,3.3245141084639265,-0.5072768089398405,0.45141084639264584,0.002471888806225745,3.319789333631994,985,3.32,0.0063453725302923935,0
alpha_fixed,7,Time decreasing,1000,0.13854001014914458,4,3.3163187273698607,3.3230816380459776,-0.3681272630139465,0.3081638045977786,0.0016876560520969705,3.319766192113414,956,3.32,0.007042406222463241,0
alpha_fixed,7,Middle-and-extreme,30,0.0045935885043192105,0,3.299331547589302,3.337877829476787,-2.0668452410697915,1.7877829476787148,0.009751771263547914,3.319955204375627,998,3.32,0.0013492657943669918,0
alpha_fixed,7,Middle-and-extreme,50,0.0296925263092037,0,3.3050519565794585,3.3346355768084788,-1.4948043420541302,1.4635576808479276,0.007537333486410282,3.3197761975271534,999,3.32,0.006741038338749378,0
alpha_fixed,7,Middle-and-extreme,100,0.047129034064320494,0,3.3093369054983026,3.3297930015510566,-1.066309450169718,0.9793001551056953,0.005267814389948622,3.3197517329961714,999,3.32,0.0074779218020604304,0
alpha_fixed,7,Middle-and-extreme,200,0.059897799621223824,0,3.3120075239321194,3.327305097865476,-0.7992476067880594,0.730509786547626,0.0039053046445390945,3.3197660808449414,1000,3.32,0.007045757682483056,0
alpha_fixed,7,Middle-and-extreme,500,0.016492071961872457,0,3.315249873735778,3.3247563212213556,-0.47501262642218434,0.47563212213556316,0.002475212869100667,3.3199591786112417,998,3.32,0.0012295599023542467,0
alpha_fixed,7,Middle-and-extreme,1000,0.04522809542642753,0,3.3164925104207694,3.323310456067297,-0.3507489579230616,0.33104560672972727,0.0017307174179142083,3.3199217229474662,995,3.32,0.0023577425461928938,0
alpha_fixed,9,Equal,30,0.04296912248952552,0,3.2999729031063194,3.3385280210807715,-2.0027096893680296,1.8528021080771684,0.010184264314125767,3.3195623910992205,997,3.32,0.013180990987330535,0
alpha_fixed,9,Equal,50,-0.03394083632051098,0,3.304540001204989,3.3343742452951397,-1.5459998795011098,1.437424529513995,0.007497751912764038,3.3202544799704428,998,3.32,-0.0076650593506904325,0
alpha_fixed,9,Equal,100,0.05562246913564058,1,3.3092422959109205,3.3297680405872554,-1.075770408907939,0.9768040587255156,0.005194385477614498,3.3197110754540926,998,3.32,0.008702546563470845,0
alpha_fixed,9,Equal,200,0.1056530419535689,2,3.3125273542135147,3.3269665081059387,-0.7472645786485232,0.6966508105938818,0.0036509678385845427,3.3196142641417787,999,3.32,0.011618549946418779,0
alpha_fixed,9,Equal,500,0.13194204561360434,2,3.3153751593893377,3.3242834724003405,-0.4624840610662073,0.4283472400341104,0.002317043977682886,3.3196942844778077,994,3.32,0.009208298861209717,0
alpha_fixed,9,Equal,1000,0.23881259878197217,1,3.316501009420428,3.3226088697571567,-0.3498990579571726,0.2608869757156639,0.0016245350986654695,3.319612040551275,991,3.32,0.011685525564000855,0
alpha_fixed,9,Time increasing,30,0.04349462920020858,0,3.3002516297843547,3.3398693204369607,-1.9748370215645161,1.986932043696096,0.010043642957856178,3.3195631554737286,1000,3.32,0.013157967658772307,0
alpha_fixed,9,Time increasing,50,0.01902049939234015,1,3.305366194981284,3.33418357539926,-1.4633805018715873,1.4183575399260338,0.0076374576889617725,3.319854731740668,1000,3.32,0.004375549979877139,0
alpha_fixed,9,Time increasing,100,0.10570177808976608,0,3.3086240177675115,3.3293741753030504,-1.137598223248868,0.9374175303050547,0.005381110630734444,3.3194312070382335,1000,3.32,0.017132318125493175,0
alpha_fixed,9,Time increasing,200,0.10556982375858251,0,3.31238648280815,3.3273550109118397,-0.7613517191849817,0.7355010911840186,0.003917994524426543,3.319586378008569,1000,3.32,0.012458493717795225,0
alpha_fixed,9,Time increasing,500,0.12297346331897048,0,3.3149649936384535,3.3242948001293313,-0.5035006361546057,0.4294800129331209,0.0023547244385710804,3.319710431380627,999,3.32,0.00872194636665374,0
alpha_fixed,9,Time increasing,1000,0.2803549649828606,1,3.316312187156807,3.322848998107063,-0.36878128431929724,0.2848998107063271,0.0017148620736790786,3.319519229903383,996,3.32,0.01448102700652813,0
alpha_fixed,9,Time decreasing,30,0.01962376492737014,0,3.3007184365057642,3.338845784273114,-1.9281563494235487,1.884578427311445,0.009574793355793957,3.3198121065059576,995,3.32,0.005659442591633919,0
alpha_fixed,9,Time decreasing,50,-0.0011551782091430585,2,3.3064444430035915,3.3336010982165925,-1.355555699640827,1.3601098216592522,0.007211906247820522,3.3200083310369437,999,3.32,-2.5093484770677546e-4,0
alpha_fixed,9,Time decreasing,100,-0.02642642457565683,1,3.309838986987734,3.331145348901795,-1.0161013012266018,1.1145348901794805,0.005354623973908408,3.3201415035665773,997,3.32,-0.0042621556198040485,0
alpha_fixed,9,Time decreasing,200,0.0938028067818613,6,3.312501413030181,3.3267398458731026,-0.7498586969819199,0.6739845873102723,0.003697134433142252,3.3196531984131212,997,3.32,0.010445830930078583,0
alpha_fixed,9,Time decreasing,500,0.13951396974827254,13,3.3150412448604216,3.3244147141644254,-0.4958755139577953,0.4414714164425424,0.0023436067093876908,3.3196730341244445,986,3.32,0.00984836974564346,0
alpha_fixed,9,Time decreasing,1000,0.19021792743902374,8,3.3165824244395425,3.3228351335745914,-0.3417575560457209,0.28351335745919093,0.0016166815555792393,3.3196924781851687,975,3.32,0.009262705265999392,0
alpha_fixed,9,Middle-and-extreme,30,0.0300035649214457,0,3.300196191973802,3.338274837824252,-1.9803808026198189,1.8274837824252042,0.009476763180587343,3.319715663320666,999,3.32,0.008564357811262609,0
alpha_fixed,9,Middle-and-extreme,50,-0.0466212963236829,0,3.3050146652128953,3.3362262787607233,-1.4985334787104332,1.6226278760723511,0.007761077559169417,3.320361831496677,997,3.32,-0.01089853905653985,0
alpha_fixed,9,Middle-and-extreme,100,-0.007236754764702488,0,3.3097491990878356,3.3296755015553,-1.0250800912164437,0.9675501555300146,0.005166789678472152,3.3200373907898237,1000,3.32,-0.0011262286091535839,0
alpha_fixed,9,Middle-and-extreme,200,0.052845156498972076,0,3.3124688545001892,3.326766699666594,-0.7531145499810443,0.6766699666594408,0.0037043481585069065,3.319804243141837,1000,3.32,0.005896290908523389,0
alpha_fixed,9,Middle-and-extreme,500,0.09545553145554721,0,3.3153074635808584,3.324432852402441,-0.46925364191414465,0.44328524024408883,0.0023270015460002793,3.3197778748307285,999,3.32,0.006690517146727006,0
alpha_fixed,9,Middle-and-extreme,1000,0.11051335333535792,0,3.3164476892399852,3.323113655284197,-0.3552310760014832,0.311365528419677,0.00167896828330799,3.3198144515848678,996,3.32,0.00558880768470106,0
alpha_fixed,11,Equal,30,0.02550090108812274,1,3.301253004729861,3.338412629682144,-1.8746995270139188,1.8412629682144335,0.00964440802715029,3.319754058904846,1000,3.32,0.007407864311863149,0
alpha_fixed,11,Equal,50,0.05417295170195615,0,3.3052100700466367,3.333722050221422,-1.478992995336318,1.3722050221422204,0.007355426923712435,3.3196015348125143,998,3.32,0.01200196347848017,0
alpha_fixed,11,Equal,100,0.02780222352149373,0,3.309076213104378,3.3304178246946035,-1.0923786895621967,1.0417824694603621,0.005391101956704501,3.3198501153783724,997,3.32,0.00451459703697171,0
alpha_fixed,11,Equal,200,0.10764591429906745,0,3.3123118542170817,3.3268088241400493,-0.7688145782918265,0.6808824140049352,0.0036940278624673644,3.3196023529932983,996,3.32,0.011977319478961723,0
alpha_fixed,11,Equal,500,0.16954967105774785,0,3.315067933637594,3.3242508463088845,-0.4932066362405785,0.4250846308884504,0.002377113283587992,3.3195969612247005,996,3.32,0.012139722147570692,0
alpha_fixed,11,Equal,1000,0.22489618464303768,0,3.3162803656159565,3.3227230753656483,-0.37196343840433244,0.27230753656482864,0.001644990883568928,3.3196300478265126,997,3.32,0.011143137755639498,0
alpha_fixed,11,Time increasing,30,0.03797659370476941,0,3.300598565405103,3.3384332518733766,-1.940143459489695,1.8433251873376824,0.009698388114557747,3.319631688254982,998,3.32,0.011093727259570007,0
alpha_fixed,11,Time increasing,50,0.02694265500010935,0,3.305615432714451,3.3334264978611317,-1.4384567285549088,1.3426497861131919,0.007113408496666338,3.3198083458889993,998,3.32,0.005772714186762881,0
alpha_fixed,11,Time increasing,100,0.04858722429376925,0,3.309977110458075,3.3293989119057095,-1.0022889541924818,0.9398911905709739,0.005365275656285695,3.31973931614829,996,3.32,0.007851923244272684,0
alpha_fixed,11,Time increasing,200,0.0896803408146725,0,3.3126103960385818,3.3273824804411887,-0.7389603961417945,0.7382480441188654,0.0037704716486091157,3.3196618628175205,995,3.32,0.01018485489395559,0
alpha_fixed,11,Time increasing,500,0.17883218152465657,0,3.3150164950208794,3.324350959686099,-0.49835049791205344,0.43509596860994426,0.002410162330955367,3.3195689854125265,996,3.32,0.012982367092569266,0
alpha_fixed,11,Time increasing,1000,0.16384185939661766,0,3.316531881454874,3.3230558455296544,-0.3468118545126253,0.30558455296541437,0.001647789663706282,3.3197300230776037,995,3.32,0.008131835011932667,0
alpha_fixed,11,Time decreasing,30,0.03976349049350016,2,3.3014803254756817,3.3380054376450206,-1.8519674524317853,1.8005437645020828,0.009424663319100125,3.3196252424897064,998,3.32,0.011287876816068599,0
alpha_fixed,11,Time decreasing,50,0.051913143888668474,1,3.3062612406247327,3.333599756140054,-1.3738759375267118,1.3599756140054193,0.007201959626711679,3.319626123633618,999,3.32,0.011261336336803148,0
alpha_fixed,11,Time decreasing,100,0.06990838445625808,2,3.3087271632670094,3.33002531396427,-1.127283673299062,1.0025313964270366,0.005366354082412208,3.319624846855678,998,3.32,0.011299793503665142,0
alpha_fixed,11,Time decreasing,200,0.13870990745730447,1,3.312388997270871,3.3267066629629647,-0.7611002729128746,0.6706662962964881,0.0036113244902420357,3.31949907351416,999,3.32,0.015088147163848492,0
alpha_fixed,11,Time decreasing,500,0.23787255947635702,2,3.3149730600580787,3.3236692453236842,-0.502693994192126,0.3669245323684599,0.0022655872991674815,3.3194610789504297,996,3.32,0.01623256173403903,0
alpha_fixed,11,Time decreasing,1000,0.33760626393419757,0,3.3162322115012994,3.322470343082176,-0.3767788498700475,0.24703430821761102,0.0016038328741710642,3.319458535975376,992,3.32,0.01630915736818491,0
alpha_fixed,11,Middle-and-extreme,30,0.06514673491057706,0,3.301638679917726,3.3381144136513883,-1.8361320082273591,1.8114413651388606,0.009775496101593976,3.31936315834685,996,3.32,0.019181977504515727,0
alpha_fixed,11,Middle-and-extreme,50,0.056055951804739386,0,3.304807771143223,3.3333748764311815,-1.5192228856777035,1.3374876431181493,0.0073204244988713,3.319589646637101,998,3.32,0.012360041051173587,0
alpha_fixed,11,Middle-and-extreme,100,0.04910642514181757,1,3.3104588319931407,3.329401887827956,-0.9541168006859502,0.9401887827955979,0.0049444817691518235,3.319757194176138,997,3.32,0.007313428429576378,0
alpha_fixed,11,Middle-and-extreme,200,0.0623412919760869,0,3.3126710761962337,3.3274850255345148,-0.7328923803766152,0.7485025534515224,0.003878755332238806,3.319758193381329,997,3.32,0.007283331887677813,0
alpha_fixed,11,Middle-and-extreme,500,0.10817093790862994,0,3.315294166240381,3.3243461336862414,-0.47058337596186384,0.4346133686241392,0.002366530084597431,3.31974401022116,998,3.32,0.007710535507225708,0
alpha_fixed,11,Middle-and-extreme,1000,0.2159110511572353,0,3.316400709730294,3.322960720174305,-0.3599290269706068,0.29607201743050215,0.0016916372221988055,3.319634756829178,992,3.32,0.011001300325953305,0
alpha_rand,5,Equal,30,0.28787396495569917,2,0.03359131561408341,0.06262679581748595,-1.6408684385916588,1.262679581748594,0.007427786261925706,0.04786173371793598,991,0.05,4.27653256412805,0
alpha_rand,5,Equal,50,0.22817058215468325,1,0.036044287053671395,0.060005311019378796,-1.3955712946328611,1.000531101937879,0.005805861139336182,0.048675273283928414,980,0.05,2.6494534321431784,0
alpha_rand,5,Equal,100,0.14552039141306922,1,0.04105604540727685,0.057637065060635706,-0.8943954592723147,0.7637065060635706,0.004353840099255483,0.04936642748460643,986,0.05,1.267145030787148,0
alpha_rand,5,Equal,200,0.08135902724762463,6,0.04404807392369343,0.055646470301789666,-0.5951926076306575,0.5646470301789661,0.002973006060746412,0.04975811911889638,981,0.05,0.483761762207241,0
alpha_rand,5,Equal,500,0.0770204001437611,3,0.04639850341502211,0.053265667955538595,-0.36014965849778935,0.32656679555385937,0.0018308650998133664,0.04985898603740313,958,0.05,0.2820279251937452,0
alpha_rand,5,Equal,1000,0.009828868698595634,2,0.04736841412564335,0.05255435858256622,-0.26315858743566545,0.2554358582566217,0.0012988470556161728,0.049987233802830794,890,0.05,0.025532394338417808,0
alpha_rand,5,Time increasing,30,0.2700934460696952,0,0.03162277660168379,0.06285741476105412,-1.8377223398316211,1.2857414761054127,0.007823478451173429,0.04788692974487057,988,0.05,4.226140510258866,0
alpha_rand,5,Time increasing,50,0.14034548680483613,1,0.03646497567932936,0.06149395512930653,-1.353502432067064,1.149395512930652,0.00628127152677078,0.049118451889822,996,0.05,1.763096220356003,0
alpha_rand,5,Time increasing,100,0.09010005419712686,0,0.04019201271650833,0.05877744413476218,-0.9807987283491675,0.8777444134762178,0.0046330872706648926,0.04958255858581308,996,0.05,0.8348828283738507,0
alpha_rand,5,Time increasing,200,0.07931725904558863,0,0.04353873316680818,0.05604806861216001,-0.6461266833191824,0.6048068612160001,0.00311334978286165,0.04975305762877324,998,0.05,0.4938847424535292,0
alpha_rand,5,Time increasing,500,0.0021692141836073156,1,0.04608109836753648,0.05404327407294844,-0.39189016324635195,0.40432740729484407,0.0020401877654855076,0.04999557439576189,998,0.05,0.008851208476226557,0
